,date,year_month,year,month,inflation,inf_accum,quarter,gdp,precipitation_vol,max_temp,min_temp,humidity,wind_speed,min_sale,max_sale,total_sales,total_invoices,total_cpfs,avg_tickect,week_day,holiday,day,week_day_str,after_holiday,before_holiday
0,2018-11-29,201811,2018,11,-0.21,4.05,4,172.4,0.0,28.6,17.4,60.25,1.7148,4.375,57.4,1432.3925,61.0,12.0,23.48184426229508,3,0,29,Thursday,0,0
1,2018-11-28,201811,2018,11,-0.21,4.05,4,172.4,0.0,26.6,17.4,69.0,6.68772,3.5,146.615,2783.585,124.0,18.0,22.448266129032255,2,0,28,Wednesday,0,0
2,2018-11-27,201811,2018,11,-0.21,4.05,4,172.4,0.1,25.8,17.6,74.0,3.4296,3.5,68.6,2622.235,115.0,40.0,22.802043478260867,1,0,27,Tuesday,0,0
3,2018-11-26,201811,2018,11,-0.21,4.05,4,172.4,28.8,25.1,17.7,81.5,3.4296,3.5,119.4025,4110.61,165.0,47.0,24.91278787878788,0,0,26,Monday,0,0
4,2018-11-25,201811,2018,11,-0.21,4.05,4,172.4,5.9,20.0,18.2,94.75,0.68592,,,,,,,6,0,25,Sunday,0,0
5,2018-11-24,201811,2018,11,-0.21,4.05,4,172.4,20.7,21.6,17.8,91.75,2.74368,,,,,,,5,0,24,Saturday,0,0
6,2018-11-23,201811,2018,11,-0.21,4.05,4,172.4,0.0,27.4,18.3,75.25,1.37184,3.5,85.82,3584.3675,138.0,34.0,25.973677536231882,4,0,23,Friday,0,0
7,2018-11-22,201811,2018,11,-0.21,4.05,4,172.4,5.7,23.8,18.3,79.75,3.77256,3.5,80.675,4257.19,173.0,57.0,24.608034682080923,3,0,22,Thursday,0,0
8,2018-11-21,201811,2018,11,-0.21,4.05,4,172.4,3.7,25.9,18.6,85.0,1.37184,3.5,130.375,4309.8125,183.0,40.0,23.55088797814208,2,0,21,Wednesday,0,0
9,2018-11-20,201811,2018,11,-0.21,4.05,4,172.4,3.1,25.0,18.8,86.75,0.0,3.5,82.705,5099.22,219.0,57.0,23.28410958904109,1,0,20,Tuesday,0,0
10,2018-11-19,201811,2018,11,-0.21,4.05,4,172.4,0.0,27.4,20.2,87.25,0.68592,3.5,118.965,5240.095,232.0,57.0,22.586616379310342,0,0,19,Monday,0,0
11,2018-11-18,201811,2018,11,-0.21,4.05,4,172.4,3.0,28.6,19.7,74.5,2.05776,,,,,,,6,0,18,Sunday,0,0
12,2018-11-17,201811,2018,11,-0.21,4.05,4,172.4,31.0,25.6,19.0,82.5,1.37184,,,,,,,5,0,17,Saturday,0,0
13,2018-11-16,201811,2018,11,-0.21,4.05,4,172.4,30.9,26.9,17.9,85.75,0.34296,,,,,,,4,0,16,Friday,1,0
14,2018-11-15,201811,2018,11,-0.21,4.05,4,172.4,25.4,29.0,18.2,75.25,1.37184,,,,,,,3,1,15,Thursday,0,0
15,2018-11-14,201811,2018,11,-0.21,4.05,4,172.4,0.9,28.2,17.8,73.5,1.02888,3.5,183.925,4438.49,182.0,30.0,24.387307692307687,2,0,14,Wednesday,0,1
16,2018-11-13,201811,2018,11,-0.21,4.05,4,172.4,43.5,27.8,18.3,75.0,1.7148,3.5,421.575,6687.03,244.0,54.0,27.405860655737698,1,0,13,Tuesday,0,0
17,2018-11-12,201811,2018,11,-0.21,4.05,4,172.4,5.4,28.4,19.0,78.5,2.05776,3.5,107.1,4755.135,194.0,54.0,24.51100515463917,0,0,12,Monday,0,0
18,2018-11-11,201811,2018,11,-0.21,4.05,4,172.4,14.4,28.3,16.0,77.25,2.40072,,,,,,,6,0,11,Sunday,0,0
19,2018-11-10,201811,2018,11,-0.21,4.05,4,172.4,8.5,20.7,18.3,93.25,1.02888,,,,,,,5,0,10,Saturday,0,0
20,2018-11-09,201811,2018,11,-0.21,4.05,4,172.4,32.8,22.0,17.8,92.5,1.7148,2.625,232.75,7310.6075,245.0,49.0,29.839214285714284,4,0,9,Friday,0,0
21,2018-11-08,201811,2018,11,-0.21,4.05,4,172.4,27.9,24.7,18.4,89.5,0.0,3.5,78.1375,7971.6175,323.0,53.0,24.679930340557274,3,0,8,Thursday,0,0
22,2018-11-07,201811,2018,11,-0.21,4.05,4,172.4,11.6,24.0,17.7,84.25,2.74368,3.5,130.585,7958.3525,299.0,49.0,26.6165635451505,2,0,7,Wednesday,0,0
23,2018-11-06,201811,2018,11,-0.21,4.05,4,172.4,2.3,23.8,19.0,91.0,2.40072,3.5,60.375,5421.6575,211.0,49.0,25.69505924170616,1,0,6,Tuesday,0,0
24,2018-11-05,201811,2018,11,-0.21,4.05,4,172.4,0.0,28.4,17.8,72.75,2.40072,3.5,377.685,5703.9675,236.0,56.0,24.169353813559322,0,0,5,Monday,0,0
25,2018-11-04,201811,2018,11,-0.21,4.05,4,172.4,44.2,27.3,17.8,74.75,3.94404,,,,,,,6,0,4,Sunday,0,0
26,2018-11-03,201811,2018,11,-0.21,4.05,4,172.4,2.1,25.4,18.9,89.75,1.37184,,,,,,,5,0,3,Saturday,1,0
27,2018-11-02,201811,2018,11,-0.21,4.05,4,172.4,9.1,25.9,18.9,86.25,0.68592,,,,,,,4,1,2,Friday,0,0
28,2018-11-01,201811,2018,11,-0.21,4.05,4,172.4,10.5,26.9,17.8,87.0,1.02888,1.75,240.6075,6323.87,230.0,71.0,27.495086956521735,3,0,1,Thursday,0,1
29,2018-10-31,201810,2018,10,0.45,4.56,4,172.4,0.0,28.8,19.5,71.75,1.02888,3.5,63.875,1189.2825,57.0,12.0,20.86460526315789,2,0,31,Wednesday,0,0
30,2018-10-30,201810,2018,10,0.45,4.56,4,172.4,48.2,29.4,15.8,64.5,2.40072,4.375,75.915,2504.5825,111.0,31.0,22.563806306306304,1,0,30,Tuesday,0,0
31,2018-10-29,201810,2018,10,0.45,4.56,4,172.4,0.0,28.0,19.4,84.25,0.0,3.5,78.89,2903.5475,136.0,25.0,21.349613970588237,0,0,29,Monday,0,0
32,2018-10-28,201810,2018,10,0.45,4.56,4,172.4,0.0,30.1,18.5,58.75,2.40072,,,,,,,6,0,28,Sunday,0,0
33,2018-10-27,201810,2018,10,0.45,4.56,4,172.4,20.1,30.6,19.1,62.5,4.11552,,,,,,,5,0,27,Saturday,0,0
34,2018-10-26,201810,2018,10,0.45,4.56,4,172.4,16.0,28.8,18.8,74.75,1.02888,3.5,74.1125,2172.4325,102.0,24.0,21.29835784313725,4,0,26,Friday,0,0
35,2018-10-25,201810,2018,10,0.45,4.56,4,172.4,0.0,26.3,18.8,90.5,1.02888,3.5,71.05,3507.8225,141.0,32.0,24.87817375886525,3,0,25,Thursday,0,0
36,2018-10-24,201810,2018,10,0.45,4.56,4,172.4,24.9,26.8,18.1,75.5,0.0,3.5,238.0,3821.3175,154.0,43.0,24.81375,2,0,24,Wednesday,0,0
37,2018-10-23,201810,2018,10,0.45,4.56,4,172.4,0.0,26.8,18.9,89.25,0.68592,0.35,133.0525,5398.4175,205.0,38.0,26.333743902439025,1,0,23,Tuesday,0,0
38,2018-10-22,201810,2018,10,0.45,4.56,4,172.4,20.9,24.4,18.2,87.75,1.37184,2.345,106.435,3515.7675,142.0,37.0,24.75892605633803,0,0,22,Monday,0,0
39,2018-10-21,201810,2018,10,0.45,4.56,4,172.4,49.1,25.6,19.1,90.0,0.0,,,,,,,6,0,21,Sunday,0,0
40,2018-10-20,201810,2018,10,0.45,4.56,4,172.4,3.0,27.8,18.6,79.5,0.34296,,,,,,,5,0,20,Saturday,0,0
41,2018-10-19,201810,2018,10,0.45,4.56,4,172.4,39.6,23.7,18.4,84.75,0.0,3.5,123.935,3514.595,128.0,1.0,27.4577734375,4,0,19,Friday,0,0
42,2018-10-18,201810,2018,10,0.45,4.56,4,172.4,0.0,30.3,18.9,66.25,2.05776,2.625,1750.0,6930.49,186.0,47.0,37.26069892473119,3,0,18,Thursday,0,0
43,2018-10-17,201810,2018,10,0.45,4.56,4,172.4,0.0,27.4,17.8,64.75,0.34296,3.5,180.8975,7752.01,276.0,58.0,28.086992753623186,2,0,17,Wednesday,0,0
44,2018-10-16,201810,2018,10,0.45,4.56,4,172.4,0.0,29.8,18.5,65.25,2.40072,3.5,81.83,5988.9725,256.0,48.0,23.394423828125,1,0,16,Tuesday,0,0
45,2018-10-15,201810,2018,10,0.45,4.56,4,172.4,9.8,28.8,19.0,69.25,0.0,2.975,350.0,6131.2825,243.0,57.0,25.231615226337446,0,0,15,Monday,0,0
46,2018-10-14,201810,2018,10,0.45,4.56,4,172.4,0.0,32.8,20.9,66.5,1.37184,,,,,,,6,0,14,Sunday,0,0
47,2018-10-13,201810,2018,10,0.45,4.56,4,172.4,0.0,32.5,22.4,43.0,1.37184,,,,,,,5,0,13,Saturday,1,0
48,2018-10-12,201810,2018,10,0.45,4.56,4,172.4,0.0,32.6,21.2,32.5,2.05776,,,,,,,4,1,12,Friday,0,0
49,2018-10-11,201810,2018,10,0.45,4.56,4,172.4,0.0,32.5,20.8,51.5,2.40072,2.625,136.605,6471.465,213.0,70.0,30.382464788732396,3,0,11,Thursday,0,1
50,2018-10-10,201810,2018,10,0.45,4.56,4,172.4,0.0,29.3,20.6,60.75,2.74368,3.5,446.46,7099.785,244.0,64.0,29.097479508196724,2,0,10,Wednesday,0,0
51,2018-10-09,201810,2018,10,0.45,4.56,4,172.4,0.0,28.8,18.7,59.25,2.74368,3.5,771.575,8355.935,296.0,67.0,28.229510135135136,1,0,9,Tuesday,0,0
52,2018-10-08,201810,2018,10,0.45,4.56,4,172.4,0.0,31.6,20.4,47.0,1.7148,2.625,138.5475,6963.5125,282.0,63.0,24.693306737588642,0,0,8,Monday,0,0
53,2018-10-07,201810,2018,10,0.45,4.56,4,172.4,2.0,28.0,19.5,66.0,0.0,,,,,,,6,0,7,Sunday,0,0
54,2018-10-06,201810,2018,10,0.45,4.56,4,172.4,0.0,31.0,20.1,71.5,1.7148,,,,,,,5,0,6,Saturday,0,0
55,2018-10-05,201810,2018,10,0.45,4.56,4,172.4,6.6,29.1,20.3,52.5,1.02888,3.5,234.7275,5451.145,214.0,48.0,25.472640186915886,4,0,5,Friday,0,0
56,2018-10-04,201810,2018,10,0.45,4.56,4,172.4,0.2,31.6,21.0,48.75,2.74368,3.5,469.84,8747.305,322.0,66.0,27.16554347826087,3,0,4,Thursday,0,0
57,2018-10-03,201810,2018,10,0.45,4.56,4,172.4,0.0,31.1,19.8,53.75,1.7148,2.625,138.25,8636.7925,308.0,79.0,28.04153409090909,2,0,3,Wednesday,0,0
58,2018-10-02,201810,2018,10,0.45,4.56,4,172.4,3.6,26.5,18.0,57.0,1.37184,2.625,96.6525,7559.3175,289.0,71.0,26.156807958477504,1,0,2,Tuesday,0,0
59,2018-10-01,201810,2018,10,0.45,4.56,4,172.4,0.0,30.5,20.1,69.0,0.0,3.5,195.195,5825.575,216.0,59.0,26.97025462962963,0,0,1,Monday,0,0
60,2018-09-30,201809,2018,9,0.48,4.53,3,169.9,0.0,32.9,27.8,45.25,1.7148,,,,,,,6,0,30,Sunday,0,0
61,2018-09-29,201809,2018,9,0.48,4.53,3,169.9,0.0,33.6,19.9,42.25,1.02888,,,,,,,5,0,29,Saturday,0,0
62,2018-09-28,201809,2018,9,0.48,4.53,3,169.9,0.0,32.8,18.8,45.75,0.0,3.5,66.675,3131.8875,118.0,30.0,26.541419491525424,4,0,28,Friday,0,0
63,2018-09-27,201809,2018,9,0.48,4.53,3,169.9,0.0,32.3,18.2,32.75,1.7148,3.5,105.0,2791.4425,125.0,30.0,22.33154,3,0,27,Thursday,0,0
64,2018-09-26,201809,2018,9,0.48,4.53,3,169.9,0.0,31.9,19.6,26.0,3.4296,2.625,55.65,2827.1425,130.0,27.0,21.74725,2,0,26,Wednesday,0,0
65,2018-09-25,201809,2018,9,0.48,4.53,3,169.9,0.0,32.2,18.8,33.0,1.7148,2.625,84.28,3034.36,139.0,28.0,21.829928057553957,1,0,25,Tuesday,0,0
66,2018-09-24,201809,2018,9,0.48,4.53,3,169.9,0.0,31.9,20.8,40.75,2.05776,3.5,134.435,4969.65,209.0,48.0,23.77822966507177,0,0,24,Monday,0,0
67,2018-09-23,201809,2018,9,0.48,4.53,3,169.9,0.0,32.0,17.2,45.75,2.05776,,,,,,,6,0,23,Sunday,0,0
68,2018-09-22,201809,2018,9,0.48,4.53,3,169.9,0.0,31.0,25.5,48.5,0.0,,,,,,,5,0,22,Saturday,0,0
69,2018-09-21,201809,2018,9,0.48,4.53,3,169.9,9.8,29.6,17.0,62.75,0.68592,3.5,102.375,3650.0275,139.0,35.0,26.259190647482015,4,0,21,Friday,0,0
70,2018-09-20,201809,2018,9,0.48,4.53,3,169.9,0.2,28.4,19.0,69.75,1.02888,3.5,148.295,6111.7875,215.0,41.0,28.42691860465116,3,0,20,Thursday,0,0
71,2018-09-19,201809,2018,9,0.48,4.53,3,169.9,17.3,28.1,17.7,70.25,3.77256,3.5,103.6,6138.9475,235.0,49.0,26.12318085106383,2,0,19,Wednesday,0,0
72,2018-09-18,201809,2018,9,0.48,4.53,3,169.9,8.7,27.8,16.1,81.0,1.02888,1.75,81.165,6184.7275,254.0,49.0,24.349320866141728,1,0,18,Tuesday,0,0
73,2018-09-17,201809,2018,9,0.48,4.53,3,169.9,1.6,27.2,17.9,78.5,2.05776,3.5,249.375,5671.89,218.0,48.0,26.017844036697248,0,0,17,Monday,0,0
74,2018-09-16,201809,2018,9,0.48,4.53,3,169.9,1.2,31.2,17.1,45.5,0.34296,,,,,,,6,0,16,Sunday,0,0
75,2018-09-15,201809,2018,9,0.48,4.53,3,169.9,0.0,27.6,17.8,71.0,1.7148,,,,,,,5,0,15,Saturday,0,0
76,2018-09-14,201809,2018,9,0.48,4.53,3,169.9,0.0,30.2,18.1,37.25,3.77256,3.5,227.5,2410.17,96.0,7.0,25.1059375,4,0,14,Friday,0,0
77,2018-09-13,201809,2018,9,0.48,4.53,3,169.9,0.0,30.4,16.3,34.0,4.458480000000001,3.5,259.0,6173.755,220.0,37.0,28.06252272727273,3,0,13,Thursday,0,0
78,2018-09-12,201809,2018,9,0.48,4.53,3,169.9,0.0,32.2,15.8,23.5,0.8574,3.5,201.25,7259.945,258.0,40.0,28.13932170542636,2,0,12,Wednesday,0,0
79,2018-09-11,201809,2018,9,0.48,4.53,3,169.9,0.0,30.6,14.8,30.75,0.68592,2.835,143.185,7383.635,275.0,47.0,26.849581818181818,1,0,11,Tuesday,0,0
80,2018-09-10,201809,2018,9,0.48,4.53,3,169.9,0.0,29.1,14.5,26.5,1.7148,2.625,536.865,5899.215,215.0,52.0,27.438209302325582,0,0,10,Monday,0,0
81,2018-09-09,201809,2018,9,0.48,4.53,3,169.9,0.0,28.5,16.8,29.5,3.08664,,,,,,,6,0,9,Sunday,0,0
82,2018-09-08,201809,2018,9,0.48,4.53,3,169.9,0.0,28.6,16.2,36.75,4.11552,,,,,,,5,0,8,Saturday,1,0
83,2018-09-07,201809,2018,9,0.48,4.53,3,169.9,0.0,29.5,17.0,44.0,3.08664,,,,,,,4,1,7,Friday,0,0
84,2018-09-06,201809,2018,9,0.48,4.53,3,169.9,0.0,30.6,14.0,39.75,1.02888,3.5,101.5,4928.56,202.0,40.0,24.39881188118812,3,0,6,Thursday,0,1
85,2018-09-05,201809,2018,9,0.48,4.53,3,169.9,0.0,29.1,12.6,46.0,1.7148,3.5,365.89,7989.31,281.0,77.0,28.431708185053377,2,0,5,Wednesday,0,0
86,2018-09-04,201809,2018,9,0.48,4.53,3,169.9,0.0,29.2,14.0,38.25,3.4296,3.5,114.6075,6610.38,256.0,60.0,25.821796875,1,0,4,Tuesday,0,0
87,2018-09-03,201809,2018,9,0.48,4.53,3,169.9,0.0,30.4,17.0,45.25,2.05776,3.5,175.4375,8490.825,306.0,54.0,27.747794117647057,0,0,3,Monday,0,0
88,2018-09-02,201809,2018,9,0.48,4.53,3,169.9,0.0,30.2,24.5,33.25,2.40072,,,,,,,6,0,2,Sunday,0,0
89,2018-09-01,201809,2018,9,0.48,4.53,3,169.9,0.0,29.5,16.7,34.5,2.05776,,,,,,,5,0,1,Saturday,0,0
90,2018-08-31,201808,2018,8,-0.09,4.19,3,169.9,0.0,28.5,17.5,39.25,2.05776,1.75,549.36,3308.585,114.0,30.0,29.022675438596487,4,0,31,Friday,0,0
91,2018-08-30,201808,2018,8,-0.09,4.19,3,169.9,0.0,26.6,16.2,38.75,3.08664,2.45,98.7,2384.725,96.0,32.0,24.840885416666666,3,0,30,Thursday,0,0
92,2018-08-29,201808,2018,8,-0.09,4.19,3,169.9,0.0,26.4,16.0,44.25,5.1444,3.5,78.4525,2454.7075,94.0,32.0,26.11390957446808,2,0,29,Wednesday,0,0
93,2018-08-28,201808,2018,8,-0.09,4.19,3,169.9,0.0,26.0,16.4,46.25,6.51624,5.25,61.565,3070.095,125.0,26.0,24.560760000000002,1,0,28,Tuesday,0,0
94,2018-08-27,201808,2018,8,-0.09,4.19,3,169.9,0.0,28.0,17.5,46.75,4.458480000000001,3.5,123.305,3558.1875,135.0,46.0,26.356944444444448,0,0,27,Monday,0,0
95,2018-08-26,201808,2018,8,-0.09,4.19,3,169.9,4.1,28.6,18.2,51.25,1.7148,,,,,,,6,0,26,Sunday,0,0
96,2018-08-25,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.9,17.0,54.5,2.05776,,,,,,,5,0,25,Saturday,0,0
97,2018-08-24,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.5,19.2,36.25,2.40072,3.5,76.3,3029.4425,121.0,40.0,25.036714876033056,4,0,24,Friday,0,0
98,2018-08-23,201808,2018,8,-0.09,4.19,3,169.9,0.0,28.9,18.6,40.5,2.40072,3.5,60.6725,3552.6225,150.0,45.0,23.68415,3,0,23,Thursday,0,0
99,2018-08-22,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.3,16.2,45.0,2.05776,3.5,127.9075,4239.8825,180.0,48.0,23.554902777777777,2,0,22,Wednesday,0,0
100,2018-08-21,201808,2018,8,-0.09,4.19,3,169.9,0.0,28.0,15.7,44.75,3.08664,2.625,175.0,4743.655,190.0,50.0,24.96660526315789,1,0,21,Tuesday,0,0
101,2018-08-20,201808,2018,8,-0.09,4.19,3,169.9,0.0,27.1,15.6,42.25,2.40072,3.5,69.125,4642.3475,192.0,55.0,24.178893229166665,0,0,20,Monday,0,0
102,2018-08-19,201808,2018,8,-0.09,4.19,3,169.9,4.1,27.0,15.5,56.75,2.40072,,,,,,,6,0,19,Sunday,0,0
103,2018-08-18,201808,2018,8,-0.09,4.19,3,169.9,0.0,25.4,15.1,73.25,2.74368,,,,,,,5,0,18,Saturday,0,0
104,2018-08-17,201808,2018,8,-0.09,4.19,3,169.9,0.0,21.8,16.0,80.25,3.08664,3.5,80.815,3005.0475,122.0,34.0,24.631536885245904,4,0,17,Friday,0,0
105,2018-08-16,201808,2018,8,-0.09,4.19,3,169.9,10.7,24.0,17.0,77.25,1.7148,2.625,74.865,4176.4275,179.0,38.0,23.331997206703914,3,0,16,Thursday,0,0
106,2018-08-15,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.8,15.8,41.75,0.68592,3.5,113.61,4864.9475,206.0,48.0,23.61625,2,0,15,Wednesday,0,0
107,2018-08-14,201808,2018,8,-0.09,4.19,3,169.9,0.0,30.2,12.3,36.5,2.74368,2.625,171.5,7088.6025,260.0,61.0,27.263855769230766,1,0,14,Tuesday,0,0
108,2018-08-13,201808,2018,8,-0.09,4.19,3,169.9,0.0,31.2,12.5,29.5,2.40072,3.5,81.7425,5746.685,231.0,67.0,24.877424242424237,0,0,13,Monday,0,0
109,2018-08-12,201808,2018,8,-0.09,4.19,3,169.9,0.0,30.4,11.8,31.75,1.02888,,,,,,,6,0,12,Sunday,0,0
110,2018-08-11,201808,2018,8,-0.09,4.19,3,169.9,0.0,30.3,14.4,36.25,1.7148,,,,,,,5,0,11,Saturday,0,0
111,2018-08-10,201808,2018,8,-0.09,4.19,3,169.9,1.4,28.2,16.7,62.75,0.0,3.5,385.0,4149.7925,152.0,39.0,27.301266447368416,4,0,10,Friday,0,0
112,2018-08-09,201808,2018,8,-0.09,4.19,3,169.9,0.8,26.1,18.8,75.25,0.34296,3.5,126.7,5675.67,225.0,72.0,25.2252,3,0,9,Thursday,0,0
113,2018-08-08,201808,2018,8,-0.09,4.19,3,169.9,0.0,28.9,16.5,51.25,2.40072,3.5,390.495,6310.78,252.0,70.0,25.042777777777776,2,0,8,Wednesday,0,0
114,2018-08-07,201808,2018,8,-0.09,4.19,3,169.9,0.0,28.6,16.4,56.25,1.37184,3.5,205.5375,7436.4675,276.0,86.0,26.943722826086958,1,0,7,Tuesday,0,0
115,2018-08-06,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.4,17.0,50.5,0.34296,3.5,82.565,7231.35,280.0,83.0,25.82625,0,0,6,Monday,0,0
116,2018-08-05,201808,2018,8,-0.09,4.19,3,169.9,0.0,28.8,16.4,50.5,0.68592,,,,,,,6,0,5,Sunday,0,0
117,2018-08-04,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.8,15.6,40.25,0.0,,,,,,,5,0,4,Saturday,0,0
118,2018-08-03,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.1,17.4,49.75,1.02888,3.5,333.1825,7337.2775,250.0,63.0,29.349109999999996,4,0,3,Friday,0,0
119,2018-08-02,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.0,17.0,51.75,1.7148,1.75,251.1075,10275.3,374.0,81.0,27.474064171122997,3,0,2,Thursday,0,0
120,2018-08-01,201808,2018,8,-0.09,4.19,3,169.9,0.0,29.1,14.0,40.75,0.0,3.5,267.715,8485.6975,350.0,69.0,24.24485,2,0,1,Wednesday,0,0
121,2018-07-31,201807,2018,7,0.33,4.48,3,169.9,0.0,,13.0,,1.02888,3.5,700.0,7723.0475,280.0,65.0,27.5823125,1,0,31,Tuesday,0,0
122,2018-07-30,201807,2018,7,0.33,4.48,3,169.9,0.0,28.5,13.3,39.25,1.02888,2.625,5250.0,12440.61,294.0,62.0,42.315,0,0,30,Monday,0,0
123,2018-07-29,201807,2018,7,0.33,4.48,3,169.9,0.0,27.4,12.3,41.75,0.68592,,,,,,,6,0,29,Sunday,0,0
124,2018-07-28,201807,2018,7,0.33,4.48,3,169.9,0.0,26.8,12.1,39.75,4.80144,,,,,,,5,0,28,Saturday,0,0
125,2018-07-27,201807,2018,7,0.33,4.48,3,169.9,0.0,25.7,11.9,44.5,3.4296,3.5,120.785,7352.6425,264.0,62.0,27.85091856060606,4,0,27,Friday,0,0
126,2018-07-26,201807,2018,7,0.33,4.48,3,169.9,0.0,24.6,13.4,47.5,2.40072,3.5,210.0,7887.46,311.0,68.0,25.3616077170418,3,0,26,Thursday,0,0
127,2018-07-25,201807,2018,7,0.33,4.48,3,169.9,0.0,24.2,14.5,48.75,4.11552,2.625,131.81,7817.81,307.0,56.0,25.465179153094464,2,0,25,Wednesday,0,0
128,2018-07-24,201807,2018,7,0.33,4.48,3,169.9,0.0,24.3,13.1,51.0,4.458480000000001,3.5,63.0875,7088.8825,283.0,57.0,25.049054770318016,1,0,24,Tuesday,0,0
129,2018-07-23,201807,2018,7,0.33,4.48,3,169.9,0.0,24.4,13.9,43.0,4.11552,3.5,422.555,7519.8375,276.0,65.0,27.24578804347826,0,0,23,Monday,0,0
130,2018-07-22,201807,2018,7,0.33,4.48,3,169.9,0.0,25.9,12.5,40.25,4.11552,,,,,,,6,0,22,Sunday,0,0
131,2018-07-21,201807,2018,7,0.33,4.48,3,169.9,0.0,26.6,11.9,45.25,3.4296,,,,,,,5,0,21,Saturday,0,0
132,2018-07-20,201807,2018,7,0.33,4.48,3,169.9,0.0,25.4,14.0,55.0,2.74368,3.5,70.0,6763.4525,271.0,63.0,24.957389298892988,4,0,20,Friday,0,0
133,2018-07-19,201807,2018,7,0.33,4.48,3,169.9,0.0,25.3,,46.25,4.458480000000001,3.5,111.405,7775.5825,295.0,51.0,26.35790677966102,3,0,19,Thursday,0,0
134,2018-07-18,201807,2018,7,0.33,4.48,3,169.9,0.0,23.4,15.1,65.25,2.74368,3.5,98.875,8778.5075,335.0,72.0,26.2045,2,0,18,Wednesday,0,0
135,2018-07-17,201807,2018,7,0.33,4.48,3,169.9,0.0,24.9,14.1,53.75,4.458480000000001,3.5,175.0,8737.785,322.0,59.0,27.135978260869564,1,0,17,Tuesday,0,0
136,2018-07-16,201807,2018,7,0.33,4.48,3,169.9,0.0,24.9,14.9,56.0,3.08664,0.4375,90.1425,7118.16,306.0,60.0,23.26196078431372,0,0,16,Monday,0,0
137,2018-07-15,201807,2018,7,0.33,4.48,3,169.9,0.0,26.1,12.8,45.5,3.08664,,,,,,,6,0,15,Sunday,0,0
138,2018-07-14,201807,2018,7,0.33,4.48,3,169.9,0.0,25.9,12.9,50.5,2.40072,,,,,,,5,0,14,Saturday,0,0
139,2018-07-13,201807,2018,7,0.33,4.48,3,169.9,0.0,26.8,13.0,54.5,1.7148,3.5,358.75,8451.415,305.0,69.0,27.70955737704918,4,0,13,Friday,0,0
140,2018-07-12,201807,2018,7,0.33,4.48,3,169.9,0.0,26.9,13.4,59.0,1.37184,1.75,89.25,7288.54,297.0,55.0,24.54053872053872,3,0,12,Thursday,0,0
141,2018-07-11,201807,2018,7,0.33,4.48,3,169.9,0.0,25.4,13.2,58.25,0.68592,1.54,788.62,8193.8675,302.0,55.0,27.13201158940397,2,0,11,Wednesday,0,0
142,2018-07-10,201807,2018,7,0.33,4.48,3,169.9,0.0,27.4,13.9,57.0,1.37184,0.875,586.25,3957.59,151.0,32.0,26.209205298013245,1,0,10,Tuesday,0,0
143,2018-07-09,201807,2018,7,0.33,4.48,3,169.9,0.0,28.6,13.1,49.75,1.7148,3.5,436.0125,7562.9575,318.0,74.0,23.782885220125785,0,0,9,Monday,0,0
144,2018-07-08,201807,2018,7,0.33,4.48,3,169.9,0.0,28.6,12.8,53.75,1.7148,,,,,,,6,0,8,Sunday,0,0
145,2018-07-07,201807,2018,7,0.33,4.48,3,169.9,0.0,27.0,14.9,55.5,1.02888,,,,,,,5,0,7,Saturday,0,0
146,2018-07-06,201807,2018,7,0.33,4.48,3,169.9,0.0,24.8,11.0,43.25,3.08664,3.5,84.0,1751.5925,75.0,7.0,23.35456666666666,4,0,6,Friday,0,0
147,2018-07-05,201807,2018,7,0.33,4.48,3,169.9,0.0,24.6,12.5,42.0,2.40072,3.5,116.375,6713.2275,284.0,37.0,23.638125,3,0,5,Thursday,0,0
148,2018-07-04,201807,2018,7,0.33,4.48,3,169.9,0.0,25.8,12.2,43.0,2.05776,1.3125,142.0825,8064.875,326.0,60.0,24.73888036809816,2,0,4,Wednesday,0,0
149,2018-07-03,201807,2018,7,0.33,4.48,3,169.9,0.0,26.3,12.1,47.75,1.7148,1.75,208.25,6510.9975,289.0,55.0,22.529403114186852,1,0,3,Tuesday,0,0
150,2018-07-02,201807,2018,7,0.33,4.48,3,169.9,0.0,26.2,12.8,53.0,1.7148,0.7,6300.0,11140.85,228.0,46.0,48.863377192982455,0,0,2,Monday,0,0
151,2018-07-01,201807,2018,7,0.33,4.48,3,169.9,0.0,25.8,12.2,49.75,1.02888,,,,,,,6,0,1,Sunday,0,0
152,2018-06-30,201806,2018,6,1.26,4.39,2,166.2,0.0,24.7,10.5,58.75,2.05776,,,,,,,5,0,30,Saturday,0,0
153,2018-06-29,201806,2018,6,1.26,4.39,2,166.2,0.0,24.2,13.0,53.25,2.40072,0.875,122.5,5363.715,231.0,63.0,23.219545454545454,4,0,29,Friday,0,0
154,2018-06-28,201806,2018,6,1.26,4.39,2,166.2,0.0,25.2,13.0,42.5,4.11552,1.75,126.0,5840.0125,250.0,50.0,23.36005,3,0,28,Thursday,0,0
